cluster_id,ward,area_m2,d_toilet,n_toilet,d_health,n_health,d_school,n_school,d_school_municipal,n_school_municipal,d_park,n_park,d_fire,n_fire,d_police,n_police,d_bus,n_bus,d_rail,n_rail,d_funeral,n_funeral,toilet_seats,toilet_seats_f
276,S,5049.3873372407525,43.91474201747598,0,379.0826443678273,0,186.35609370133207,0,285.925271220169,0,121.52334924623916,0,2824.729671887073,0,198.49262434940596,0,66.66380364205975,0,1141.4149734193297,0,39.73839006105645,0,0.0,0.0
277,S,2900.4388206636945,94.16998772001722,0,669.6686928437754,0,7.713281994421311,0,7.713281994421311,0,108.87787382755788,0,2706.884841515546,0,449.88756908318794,0,154.25047091056433,0,929.5642620352572,0,325.70062078412417,0,0.0,0.0
278,S,3521.73533537231,138.3437981527669,0,622.8356181894775,0,51.78107528249265,0,51.78107528249265,0,72.14681569833216,0,2731.732012772098,0,407.9393168250977,0,185.57482728856834,0,944.9814605936434,0,281.3454978284137,0,0.0,0.0
279,S,3508.7685198973727,0.0,1,111.88121382865357,0,109.02456903744888,0,286.29008230934613,0,128.14301513001058,0,2825.1758179475137,0,84.66030952715808,0,22.79252638962017,0,813.5775011456799,0,725.1673060938696,0,23.0,14.0
280,S,584.1194614736238,152.28974319412393,0,287.54074218454986,0,26.380482760271484,0,133.3403727825753,0,228.68607437355013,0,3021.579092979219,0,278.40825077870255,0,173.93764005612798,0,717.6596178906084,0,703.2923372479439,0,0.0,0.0
281,S,1058.8356089449833,0.0,1,419.11889536009755,0,84.59618951929895,0,84.59618951929895,0,119.46244740263784,0,3111.248083220664,0,390.89266900127893,0,149.69321358790225,0,730.2414774505546,0,541.692718904537,0,6.0,3.0
282,S,402.4494886729965,13.145556391918584,0,361.3837017631569,0,385.5511848850664,0,452.1709555208811,0,133.99471141486737,0,2456.392622405859,0,310.6980443337322,0,67.41387842280157,0,1202.3031297564737,0,821.9106176956573,0,0.0,0.0
283,S,1851.2205215773217,39.7216990913044,0,544.9784401366327,0,248.30242704614787,0,324.47904060249425,0,192.48051130291478,0,1595.7523351681054,0,1153.7454870078188,0,176.2196384371249,0,1387.6038563055115,0,225.68326235127105,0,0.0,0.0
284,S,2235.1639833161116,38.306612174419385,0,511.8318309048754,0,217.28276275661048,0,305.8320418292249,0,223.1741401474392,0,1604.0608858644114,0,1161.137146782961,0,204.3200468725522,0,1409.421881914037,0,253.54711944897343,0,0.0,0.0
285,S,3895.489128222801,18.449022591345194,0,499.2670415880711,0,73.1897506620337,0,73.1897506620337,0,381.06180560937815,0,2557.3568809953194,0,1957.900308501271,0,99.99752930453054,0,1118.8818295373483,0,290.2142030722923,0,0.0,0.0
286,S,4541.538741889956,20.252149189965557,0,820.1798990689534,0,87.73644421057969,0,106.74947056094692,0,51.82340990017005,0,2590.879459857649,0,578.1928838326099,0,78.29025549916993,0,842.1343230787019,0,479.6283843968225,0,0.0,0.0
287,S,2994.6788801363846,63.55578298207457,0,651.2668483600545,0,253.18015801603633,0,253.18015801603633,0,473.9563554854876,0,1988.4395424111422,0,765.1359821260128,0,76.57252606251657,0,1257.4014364012426,0,389.4435245722027,0,0.0,0.0
288,S,3836.8901097922753,71.96958999985385,0,237.18667290716064,0,413.85368543378263,0,510.9123926920129,0,121.35893616767082,0,2506.3626174707806,0,187.127586419249,0,98.13567538884354,0,1154.5797380746433,0,806.2220943209188,0,0.0,0.0
289,S,4418.7753612223,23.45339617065627,0,798.9464083963461,0,196.33384104133617,0,196.33384104133617,0,189.91210010504565,0,1990.093285368655,0,838.0570939343194,0,12.782868542776948,0,397.4729726340227,0,513.5232429753543,0,0.0,0.0
290,S,7572.550727355556,0.0,2,454.5897618206324,0,249.7654823854462,0,456.130306636531,0,188.45848928383523,0,2333.8094244866083,0,504.1105005433771,0,127.15029611849789,0,558.7735021140134,0,560.0536421210663,0,11.0,11.0
291,S,1944.3417522981104,59.968878601420286,0,387.49785852715837,0,118.29953335640762,0,491.38167023029905,0,268.78930717542715,0,3473.384568925608,0,1047.381603491723,0,122.49308212330276,0,1198.1864290929905,0,262.6036411499683,0,0.0,0.0
292,S,23586.93940252224,0.0,4,1155.7861090856134,0,125.48220975914434,0,125.48220975914434,0,202.72648378989925,0,4162.754850276157,0,1272.0321873659798,0,21.547056269613492,0,1025.2544718930565,0,1078.4166660676124,0,44.0,23.0
293,S,22035.420871838684,0.0,4,219.12202474464115,0,0.0,1,338.75401907810823,0,240.36725689976566,0,1472.6400312049752,0,1334.7579717820986,0,210.30414596590754,0,1608.575533458222,0,407.57346572115307,0,48.0,24.0
294,S,606.906180675373,104.85331933256151,0,1009.6872778931546,0,94.79428666972561,0,297.58366215047147,0,481.4948134637074,0,3121.1184282417253,0,1829.4236394677826,0,48.25673098799096,0,864.948951712398,0,335.48274204846695,0,0.0,0.0
295,S,4646.886069649096,56.47848266897513,0,951.500734995443,0,50.536738231000626,0,264.8210926397403,0,101.5775300871136,0,2411.7854160683537,0,690.0374144986649,0,137.33857209954226,0,864.2814890667131,0,629.6122627418985,0,0.0,0.0
296,L,1788.5436466252095,103.76848194082793,0,848.2003477003599,0,42.45636186795082,0,103.67910819883751,0,256.4945782616046,0,1926.9814292008305,0,1004.6831304313876,0,155.28508839552688,0,396.7389854387535,0,512.1815147514218,0,0.0,0.0
297,L,8662.030116710883,14.98843990221893,0,342.0536396640018,0,145.90555210685528,0,145.90555210685528,0,229.3533277156784,0,525.4943042822532,0,1504.554842443204,0,325.65697437502376,0,1752.9161947835087,0,132.79481313511738,0,0.0,0.0
298,L,68292.73063709636,302.04499480803446,0,196.82671216133954,0,0.0,1,397.07154314655804,0,158.3533818464061,0,2038.423675455352,0,1782.8039882784674,0,3.021714437956574,0,1943.002633936477,0,720.6778278545463,0,0.0,0.0
299,L,212.6631652296161,331.1485026241757,0,375.58380867298285,0,114.6490677505999,0,446.1937573787799,0,342.7065835456554,0,2205.772093163742,0,1983.7401673732527,0,168.24615088044368,0,2125.460522280473,0,903.061495614348,0,0.0,0.0
300,L,26816.072738224946,205.9854549799084,0,195.7307876448896,0,73.61065341264684,0,275.97580976530395,0,272.5833481889562,0,1995.1055007705652,0,1885.0785948266544,0,44.21628207407051,0,1868.260239813015,0,775.7330586656553,0,0.0,0.0
301,L,3326.3448825930273,13.087908445177469,0,544.3235920380234,0,38.06676542283176,0,448.60514010828734,0,339.0498968261717,0,1243.1556342787242,0,1654.3360703930714,0,186.59023764105908,0,2193.24720868198,0,835.4596048863297,0,0.0,0.0
